2012/9/21,27,20
2012/9/22,23,19
2012/9/23,25,18
2012/9/24,27,18
2012/9/25,28,19
2012/9/26,27,20
2012/9/27,28,21
2012/9/28,27,14
2012/9/29,24,13
2012/9/30,25,13
2012/10/1,26,13
2012/10/2,25,15
2012/10/3,26,15
2012/10/4,26,16
2012/10/5,26,19
2012/10/6,26,17
2012/10/7,26,18
2012/10/8,26,18
2012/10/9,25,17
2012/10/10,26,15
2012/10/11,25,14
2012/10/12,25,16
2012/10/13,24,19
2012/10/14,24,18
2012/10/15,25,18
2012/10/16,27,15
2012/10/17,22,11
2012/10/18,21,11
2012/10/19,24,15
2012/10/20,26,18
2012/10/21,29,17
2012/10/22,24,12
2012/10/23,22,12
2012/10/24,24,15
2012/10/25,26,17
2012/10/26,28,19
2012/10/27,25,17
2012/10/28,23,17
2012/10/29,20,14
2012/10/30,18,10
2012/10/31,17,9
2012/11/1,19,10
2012/11/2,20,12
2012/11/3,23,11
2012/11/4,18,8
2012/11/5,18,7
2012/11/6,18,7
2012/11/7,18,10
2012/11/8,16,10
2012/11/9,16,13
2012/11/10,17,9
2012/11/11,15,5
2012/11/12,18,6
2012/11/13,19,7
2012/11/14,16,7
2012/11/15,16,11
2012/11/16,14,9
2012/11/17,15,5
2012/11/18,16,5
2012/11/19,17,8
2012/11/20,18,11
2012/11/21,14,12
2012/11/22,16,6
2012/11/23,10,5
2012/11/24,12,8
2012/11/25,14,5
2012/11/26,10,3
2012/11/27,13,7
2012/11/28,13,8
2012/11/29,13,9
2012/11/30,13,9
2012/12/1,10,8
2012/12/2,12,5
2012/12/3,14,3
2012/12/4,11,5
2012/12/5,13,2
2012/12/6,12,3
2012/12/7,16,4
2012/12/8,13,1
2012/12/9,9,0
2012/12/10,7,3
2012/12/11,9,4
2012/12/12,10,5
2012/12/13,15,10
2012/12/14,18,12
2012/12/15,10,7
2012/12/16,10,6
2012/12/17,9,2
2012/12/18,5,-1
2012/12/19,7,2
2012/12/20,8,5
2012/12/21,9,4
2012/12/22,6,0
2012/12/23,5,-3
2012/12/24,6,-1
2012/12/25,9,3
2012/12/26,6,4
2012/12/27,8,5
2012/12/28,8,0
2012/12/29,6,-3
2012/12/30,1,-4
2012/12/31,5,-1
2013/1/1,9,0
2013/1/2,7,0
2013/1/3,1,-2
2013/1/4,0,-2
2013/1/5,2,-1
2013/1/6,2,-1
2013/1/7,2,0
2013/1/8,4,1
2013/1/9,4,0
2013/1/10,8,1
2013/1/11,9,0
2013/1/12,8,4
2013/1/13,6,3
2013/1/14,9,2
2013/1/15,11,2
2013/1/16,9,2
2013/1/17,5,-3
2013/1/18,5,-1
2013/1/19,10,4
2013/1/20,11,8
2013/1/21,10,4
2013/1/22,7,2
2013/1/23,10,4
2013/1/24,13,1
2013/1/25,10,3
2013/1/26,13,1
2013/1/27,9,1
2013/1/28,13,6
2013/1/29,15,7
2013/1/30,18,7
2013/1/31,19,13
2013/2/1,17,7
2013/2/2,10,5
2013/2/3,15,8
2013/2/4,12,6
2013/2/5,10,5
2013/2/6,8,1
2013/2/7,4,-2
2013/2/8,0,-2
2013/2/9,1,-1
2013/2/10,6,3
2013/2/11,7,3
2013/2/12,6,2
2013/2/13,9,5
2013/2/14,8,4
2013/2/15,9,2
2013/2/16,12,6
2013/2/17,13,6
2013/2/18,8,1
2013/2/19,2,-1
2013/2/20,8,2
2013/2/21,10,5
2013/2/22,10,3
2013/2/23,14,4
2013/2/24,16,10
2013/2/25,18,12
2013/2/26,15,9
2013/2/27,14,8
2013/2/28,21,3
2013/3/1,8,1
2013/3/2,7,0
2013/3/3,12,4
2013/3/4,17,6
2013/3/5,22,10
2013/3/6,21,11
2013/3/7,24,12
2013/3/8,29,16
2013/3/9,30,6
2013/3/10,10,6
2013/3/11,15,7
2013/3/12,24,7
2013/3/13,11,2
2013/3/14,11,4
2013/3/15,17,8
2013/3/16,21,12
2013/3/17,21,12
2013/3/18,22,13
2013/3/19,22,10
2013/3/20,16,3
2013/3/21,16,10
2013/3/22,18,9
2013/3/23,12,8
2013/3/24,13,5
2013/3/25,12,7
2013/3/26,10,5
2013/3/27,18,8
2013/3/28,20,11
2013/3/29,14,9
2013/3/30,18,10
2013/3/31,18,9
2013/4/1,16,12
2013/4/2,18,8
2013/4/3,20,11
2013/4/4,22,15
2013/4/5,19,9
2013/4/6,12,5
2013/4/7,17,8
2013/4/8,22,10
2013/4/9,19,10
2013/4/10,20,10
2013/4/11,22,11
2013/4/12,24,14
2013/4/13,27,15
2013/4/14,29,14
2013/4/15,31,18
2013/4/16,29,17
2013/4/17,27,17
2013/4/18,25,10
2013/4/19,14,8
2013/4/20,12,6
2013/4/21,16,9
2013/4/22,21,13
2013/4/23,19,13
2013/4/24,22,13
2013/4/25,26,12
2013/4/26,28,14
2013/4/27,29,15
2013/4/28,29,18
2013/4/29,29,13
2013/4/30,16,11
2013/5/1,23,13
2013/5/2,25,14
2013/5/3,25,15
2013/5/4,28,15
2013/5/5,25,18
2013/5/6,21,18
2013/5/7,24,19
2013/5/8,21,18
2013/5/9,24,19
2013/5/10,26,19
2013/5/11,29,18
2013/5/12,31,19
2013/5/13,32,19
2013/5/14,34,22
2013/5/15,28,19
2013/5/16,21,19
2013/5/17,22,19
2013/5/18,23,20
2013/5/19,28,21
2013/5/20,31,20
2013/5/21,31,20
2013/5/22,32,22
2013/5/23,26,21
2013/5/24,31,23
2013/5/25,34,23
2013/5/26,29,23
2013/5/27,29,21
2013/5/28,33,22
2013/5/29,34,21
2013/5/30,22,17
2013/5/31,27,21
2013/6/1,25,20
2013/6/2,23,17
2013/6/3,29,18
2013/6/4,30,20
2013/6/5,30,21
2013/6/6,32,22
2013/6/7,23,22
2013/6/8,26,20
2013/6/9,26,19
2013/6/10,25,20
2013/6/11,25,19
2013/6/12,24,19
2013/6/13,24,19
2013/6/14,24,20
2013/6/15,29,24
2013/6/16,34,25
2013/6/17,36,26
2013/6/18,36,27
2013/6/19,36,26
2013/6/20,32,23
2013/6/21,31,25
2013/6/22,29,25
2013/6/23,31,26
2013/6/24,31,25
2013/6/25,31,25
2013/6/26,26,23
2013/6/27,24,22
2013/6/28,25,22
2013/6/29,27,23
2013/6/30,31,25
2013/7/1,35,26
2013/7/2,37,27
2013/7/3,37,28
2013/7/4,37,27
2013/7/5,35,25
2013/7/6,34,27
2013/7/7,34,27
2013/7/8,36,28
2013/7/9,37,28
2013/7/10,38,28
2013/7/11,38,28
2013/7/12,38,26
2013/7/13,33,27
2013/7/14,36,28
2013/7/15,37,28
2013/7/16,36,28
2013/7/17,37,28
2013/7/18,38,27
2013/7/19,37,28
2013/7/20,36,26
2013/7/21,34,26
2013/7/22,36,27
2013/7/23,38,28
2013/7/24,39,30
2013/7/25,39,30
2013/7/26,39,29
2013/7/27,40,29
2013/7/28,40,30
2013/7/29,40,30
2013/7/30,39,30
2013/7/31,40,28
2013/8/1,39,27
2013/8/2,35,26
2013/8/3,34,27
2013/8/4,35,28
2013/8/5,38,29
2013/8/6,40,30
2013/8/7,40,30
2013/8/8,40,30
2013/8/9,41,31
2013/8/10,41,30
2013/8/11,40,29
2013/8/12,40,28
2013/8/13,39,29
2013/8/14,39,28
2013/8/15,37,29
2013/8/16,37,28
2013/8/17,37,28
2013/8/18,37,26
2013/8/19,32,27
2013/8/20,33,27
2013/8/21,33,28
2013/8/22,32,27
2013/8/23,34,27
2013/8/24,36,28
2013/8/25,34,26
2013/8/26,29,24
2013/8/27,32,26
2013/8/28,35,26
2013/8/29,35,27
2013/8/30,31,24
2013/8/31,29,21
2013/9/1,30,22
2013/9/2,29,21
2013/9/3,30,21
2013/9/4,30,21
2013/9/5,27,20
2013/9/6,23,19
2013/9/7,23,21
2013/9/8,27,22
2013/9/9,32,24
2013/9/10,35,25
2013/9/11,34,25
2013/9/12,34,24
2013/9/13,32,25
2013/9/14,32,23
2013/9/15,32,22
2013/9/16,32,22
2013/9/17,30,22
2013/9/18,29,21
2013/9/19,30,22
2013/9/20,30,23
2013/9/21,29,24
2013/9/22,28,26
2013/9/23,31,25
2013/9/24,33,20
2013/9/25,21,18
2013/9/26,25,17
2013/9/27,26,19
2013/9/28,25,19
2013/9/29,25,19
2013/9/30,27,18
2013/10/1,28,18
2013/10/2,26,16
2013/10/3,25,16
2013/10/4,26,16
2013/10/5,26,18
2013/10/6,24,21
2013/10/7,24,21
2013/10/8,24,19
2013/10/9,24,19
2013/10/10,28,20
2013/10/11,31,19
2013/10/12,28,18
2013/10/13,27,17
2013/10/14,28,14
2013/10/15,21,11
2013/10/16,19,12
2013/10/17,20,15
2013/10/18,21,16
2013/10/19,21,16
2013/10/20,22,14
2013/10/21,22,13
2013/10/22,20,13
2013/10/23,22,14
2013/10/24,22,11
2013/10/25,17,9
2013/10/26,20,10
2013/10/27,20,11
2013/10/28,23,13
2013/10/29,25,15
2013/10/30,24,18
2013/10/31,22,17
2013/11/1,23,17
2013/11/2,22,18
2013/11/3,21,15
2013/11/4,21,11
2013/11/5,21,12
2013/11/6,22,13
2013/11/7,23,13
2013/11/8,25,16
2013/11/9,28,15
2013/11/10,18,11
2013/11/11,15,12
2013/11/12,12,10
2013/11/13,15,13
2013/11/14,15,10
2013/11/15,18,8
2013/11/16,19,8
2013/11/17,16,6
2013/11/18,15,4
2013/11/19,16,6
2013/11/20,18,8
2013/11/21,20,9
2013/11/22,20,9
2013/11/23,21,12
2013/11/24,16,5
2013/11/25,15,4
2013/11/26,15,5
2013/11/27,13,1
2013/11/28,11,-1
2013/11/29,11,1
2013/11/30,14,4
2013/12/1,14,3
2013/12/2,17,5
2013/12/3,19,8
2013/12/4,16,7
2013/12/5,17,8
2013/12/6,16,5
2013/12/7,14,7
2013/12/8,13,9
2013/12/9,13,2
2013/12/10,10,3
2013/12/11,12,4
2013/12/12,12,3
2013/12/13,13,5
2013/12/14,12,7
2013/12/15,10,5
2013/12/16,6,0
2013/12/17,5,1
2013/12/18,9,-1
2013/12/19,8,0
2013/12/20,8,-2
2013/12/21,6,-2
2013/12/22,7,-2
2013/12/23,8,0
2013/12/24,8,0
2013/12/25,9,0
2013/12/26,8,-1
2013/12/27,5,-4
2013/12/28,6,-4
2013/12/29,7,-2
2013/12/30,10,0
2013/12/31,14,2
2014/1/1,16,3
2014/1/2,17,4
2014/1/3,16,4
2014/1/4,12,2
2014/1/5,12,3
2014/1/6,14,4
2014/1/7,11,5
2014/1/8,8,1
2014/1/9,8,-1
2014/1/10,7,3
2014/1/11,7,3
2014/1/12,5,0
2014/1/13,6,-1
2014/1/14,8,-1
2014/1/15,7,0
2014/1/16,11,0
2014/1/17,13,2
2014/1/18,9,0
2014/1/19,11,2
2014/1/20,11,-2
2014/1/21,7,-2
2014/1/22,8,-1
2014/1/23,12,1
2014/1/24,17,7
2014/1/25,18,5
2014/1/26,11,2
2014/1/27,14,6
2014/1/28,16,7
2014/1/29,14,8
2014/1/30,20,9
2014/1/31,23,12
2014/2/1,24,13
2014/2/2,21,7
2014/2/3,11,4
2014/2/4,8,4
2014/2/5,9,6
2014/2/6,9,4
2014/2/7,8,2
2014/2/8,6,1
2014/2/9,2,-2
2014/2/10,3,-3
2014/2/11,4,-1
2014/2/12,4,0
2014/2/13,4,1
2014/2/14,7,0
2014/2/15,10,5
2014/2/16,9,6
2014/2/17,8,1
2014/2/18,2,-1
2014/2/19,4,-3
2014/2/20,8,-1
2014/2/21,10,2
2014/2/22,13,4
2014/2/23,14,5
2014/2/24,10,8
2014/2/25,11,9
2014/2/26,14,7
2014/2/27,14,9
2014/2/28,9,7
2014/3/1,9,4
2014/3/2,11,6
2014/3/3,12,8
2014/3/4,13,6
2014/3/5,12,2
2014/3/6,6,2
2014/3/7,9,4
2014/3/9,13,2
2014/3/10,15,5
2014/3/11,18,11
2014/3/12,17,6
2014/3/13,13,2
2014/3/14,17,5
2014/3/15,20,9
2014/3/16,23,13
2014/3/17,25,14
2014/3/18,28,12
2014/3/19,15,8
2014/3/20,13,4
2014/3/21,16,5
2014/3/22,19,7
2014/3/23,20,12
2014/3/24,21,15
2014/3/25,20,14
2014/3/26,25,14
2014/3/27,25,15
2014/3/28,23,17
2014/3/29,22,13
2014/3/30,22,12
2014/3/31,17,10
2014/4/1,18,11
2014/4/2,19,13
2014/4/3,19,8
2014/4/4,20,8
2014/4/5,23,9
2014/4/6,18,11
2014/4/7,19,12
2014/4/8,22,13
2014/4/9,24,12
2014/4/10,27,15
2014/4/11,24,16
2014/4/12,21,14
2014/4/13,18,11
2014/4/14,21,11
2014/4/15,24,15
2014/4/16,22,17
2014/4/17,25,18
2014/4/18,23,14
2014/4/19,16,13
2014/4/20,17,14
2014/4/21,16,12
2014/4/22,17,11
2014/4/23,24,13
2014/4/24,21,17
2014/4/25,21,16
2014/4/26,22,17
2014/4/27,22,14
2014/4/28,23,13
2014/4/29,25,13
2014/4/30,26,15
2014/5/1,28,17
2014/5/2,31,16
2014/5/3,23,16
2014/5/4,20,12
2014/5/5,22,12
2014/5/6,24,13
2014/5/7,28,17
2014/5/8,30,17
2014/5/9,23,17
2014/5/10,24,20
2014/5/11,25,16
2014/5/12,26,17
2014/5/13,26,20
2014/5/14,27,19
2014/5/15,27,17
2014/5/16,28,20
2014/5/17,22,17
2014/5/18,22,18
2014/5/19,25,18
2014/5/20,29,17
2014/5/21,30,20
2014/5/22,26,18
2014/5/23,26,20
2014/5/24,30,23
2014/5/25,30,22
2014/5/26,31,22
2014/5/27,32,21
2014/5/28,34,23
2014/5/29,34,23
2014/5/30,32,22
2014/5/31,28,21
2014/6/1,27,22
2014/6/2,31,21
2014/6/3,29,19
2014/6/4,29,19
2014/6/5,29,20
2014/6/6,31,22
2014/6/7,32,22
2014/6/8,31,21
2014/6/9,31,22
2014/6/10,29,21
2014/6/11,30,20
2014/6/12,30,20
2014/6/13,32,20
2014/6/14,33,23
2014/6/15,32,24
2014/6/16,31,25
2014/6/17,27,22
2014/6/18,29,23
2014/6/19,31,24
2014/6/20,29,23
2014/6/21,27,22
2014/6/22,24,21
2014/6/23,25,20
2014/6/24,27,21
2014/6/25,25,22
2014/6/26,26,22
2014/6/27,26,22
2014/6/28,26,20
2014/6/29,27,21
2014/6/30,26,20
2014/7/1,27,23
2014/7/2,26,23
